BERM3,0
BERM2,0
ABBE1,0
MINO1,0
ABBE2,0
WEST1,0
WEST6,4
WEST2,0
WEST4,23
STAU1,0
Three Cranes Wharf,0
ALBO1,0
ABCH1,0
PEMB5,0
ADDL1,0
ADDL2,0
NOBL1,0
WATL1,0
QUEE2,0
SALT2,0
QUEE3,0
ALLH1,0
ALLH104,0
STAL102,0
STAL2,0
STET101,0
ALDG1,1
ALDG4,0
ALDG2,0
BISH2,20
ALDE2,0
ALDE4,0
ALDE3,0
STMA29,0
STMA148,0
ALDE1,0
ALDR2,0
GUIL1,0
ALDE5,0
COND3,0
ALDG3,0
HOLB2,2
ALLH4,0
ALLH3,0
ALLH7,0
STPA3,0
ALLH102,0
ALLH2,0
ALLH103,0
ALLH101,0
ALLH6,0
ALLH106,0
ALLH8,0
ALLH108,0
ALLH105,0
ALLH107,0
ALLH5,0
STKA1,0
STKA9,0
STGA1,0
FENC1,0
CHUR9,0
CHUR2,0
CHUR3,0
Farringdon Without Ward,57810
CAST12,0
CAST1,0
CAST6,0
DRAP1,0
VINT1,0
VINT2,0
MERC7,0
STAL103,0
STAL3,0
WHIT4,0
WHIT35,0
WHIT17,0
IVYL1,0
AMEN1,0
ANCH1,0
ANDR2,0
STAN102,0
STAN101,0
STAN107,0
STAN108,0
HART4,0
ANGE1,0
ANGE8,0
STAN109,0
STAN111,0
STMA27,0
TEMP1,0
INNE1,0
MIDD2,1
COLD4,0
HERM2,0
ARMO1,0
ARUN1,0
ARTI1,0
ARUN4,0
SUFF1,0
AVEM1,0
AUST1,0
STAN105,0
STAN5,0
AXEI1,0
BREA1,0
BREA3,0
BROA3,0
BILL1,0
BILL2,0
SALI2,0
BASI2,0
BISH3,0
BISH1,0
BROA2,0
LOND3,0
WALL2,2
BACK1,0
REDL3,0
ROYA1,0
BACO3,0
OLDF2,0
NEWF1,0
STMA44,0
OLDB1,0
CAST2,0
BAYN1,0
QUEE1,0
BASI3,0
BAKE1,0
BAKE2,0
LITT7,0
BELL9,0
BELL7,0
BALL1,0
PIKE1,0
BANK2,0
BANQ1,0
STJO4,0
BART1,0
BARB1,0
BARB3,0
BARB2,0
HOUN1,0
STSW1,0
BARK1,0
BARN1,0
ALDG5,0
HOLB4,0
SMIT5,0
SMIT1,0
STBA103,0
STBA101,0
STBA104,0
BERM1,0
BASS9,0
BASS10,0
BASI1,0
BASI6,0
BATH1,0
GRAN6,0
BREW4,0
RATT1,0
BATT1,0
CAMP6,0
TOWE6,0
BEAC2,0
BEAR1,0
CONV1,0
BEER2,0
BEAR3,0
BEAR4,0
BEAR2,0
BEAR5,0
BERW1,0
HOGL1,0
BEVI1,0
BEEC1,0
BEDF3,0
BETH1,0
STBO1,0
STMA12,0
BETH4,0
COCK5,0
BELL11,0
BELL8,6
EMPE1,0
BILL3,0
BELL12,0
BENB1,0
STBE101,0
STBE102,0
STBE2,0
STBE3,0
STBE103,0
STBE104,0
STBE4,0
BIRC1,0
STMA26,0
STMA22,0
WARW2,0
STMA23,0
STMA6,0
BERR7,0
HOGL3,0
STBO3,0
STBO4,0
HUNT2,0
BROK5,0
LOVE1,0
LOVE12,0
LOVE2,0
BILL6,0
BISH5,0
WINC1,0
DAVI6,0
BISP1,0
STJA2,0
BISH6,0
BISH7,0
THRE1,0
BLBU2,0
BLEA1,0
BLAC1,0
BLAC6,0
BLAC8,0
BLAC7,0
BLAC19,0
BLAC2,0
BLSW1,0
BLAC18,0
BLBU1,0
BLAD1,0
BLAN1,0
BROW20,0
HOLY1,9
CHRI1,0
HOLY3,0
HOLY4,0
STCA1,0
STKA3,0
STMA153,0
BLBO1,0
BLUE1,0
BLOS1,0
BOAR1,0
STMA30,0
BROK6,0
BROC1,0
BUDG1,0
BUCK1,0
BARG4,0
BULL1,0
BOLT5,0
BRID4,0
SOUT2,0
SOUT1,0
BOSH1,0
BOSS2,0
BOSS1,0
STBO2,0
BOTO1,0
BOTO2,0
STMA15,0
BOWL1,0
GOOS1,0
CORD3,0
HOSI1,0
STMA47,0
FLEE2,0
LUDG1,1
BOWY2,0
BOWY1,0
BRID5,0
BREA2,0
BROA6,0
LITT1,0
BREW1,0
BREW3,0
STPA7,0
BRIC2,0
BRID1,0
LOND1,0
BRID2,0
STBR101,0
BRID8,0
BRID9,0
LOND2,3
BRID3,0
BRID10,0
FLEE7,0
GREA3,0
HERB6,1
BRIS7,0
NEWE1,0
EXCH1,0
KEY01,0
BRIG5,0
STBR1,0
REBU1,0
BULL9,0
BULL6,0
BUNH1,0
BURG6,0
BURL1,0
BURY1,0
BUSH1,0
CART1,0
BUTC1,0
BUTC4,0
BUTC2,0
CATE2,0
STBO101,0
STBO104,0
STBO103,0
STMA35,0
CRKE1,0
CAMO2,0
CAND1,0
CAND2,0
WALB2,0
CANN1,0
CARD3,0
CARD2,0
CARE1,0
CARP1,0
CARR2,0
CAST5,0
CAST4,0
CAST7,0
MONT3,0
CATE1,0
STPA2,2
HENR11,0
STPA4,0
STPA11,0
OLDS2,0
OLDS3,0
PAUL1,0
NEWG1,0
NEWG3,1
CHAN1,0
NEWS1,0
EXCH2,0
LEAD1,14
LEAD2,0
STOB1,0
STED2,0
PARD3,0
ROLL1,0
STMA50,0
STMA38,0
STJA5,0
STKA2,0
GUIL2,0
STST1,0
STAU2,0
STAU3,0
HANS7,0
CHAR1,0
CHHS1,0
STPA13,0
CHAR3,0
CHEA2,8
CHEA1,1
WCHE1,0
ELEA1,0
STAN17,1
STRA9,0
CHEQ2,0
CHEQ3,0
CHIR3,0
CHIC1,0
STIN1,0
CHIC2,0
CHIS1,0
CHRI101,0
CHRI2,0
CLOT1,0
CHRS1,0
STCH1,0
STCH101,0
STMA17,0
STMA34,0
STMA33,0
STMA55,0
CHUR1,0
STMI3,0
STMI7,0
STMI8,0
STJA4,0
STMI2,163
STDU1,0
STAN7,0
STAN8,0
SOUT3,0
STAN1,0
STAN10,0
STAN2,0
STAN9,0
STAN11,0
STBA3,0
STBA2,0
STCL2,0
STCL3,0
STCL103,0
STDI1,0
STDU3,0
STDU2,0
STED1,0
AUDO1,0
FOST4,0
STGE1,0
STGE2,0
STGE104,0
STGI3,0
STGI103,0
STHE1,0
STJO5,0
STJO6,0
STJO106,0
STKA7,0
STLA6,0
STLA5,0
STLA106,0
STLE2,0
STLE3,0
STLE1,0
STLE101,0
STMA1,0
STMA3,0
STMA2,0
STMA102,0
STMA4,0
STMA16,0
STMA43,0
STMA19,0
STMA21,0
STMA20,0
STMA28,0
STMA48,0
STMA41,0
STMA40,0
STMA7,0
STMA39,0
STMA139,0
STMI4,0
STMI5,0
STMI1,0
STMI11,0
STMI6,0
STMI10,0
STMI110,0
STMI9,0
NICH3,0
STNI4,0
STNI2,0
STNI3,0
STOL1,0
STOL4,0
STOL2,0
STOL103,0
STOL3,0
OLDJ1,0
STPA5,0
STPA105,0
STPE5,0
STPE3,0
STPE106,0
STSE2,0
STSE1,0
STST2,0
STSW2,0
STTH3,0
TRIN2,0
STBE1,0
STFA1,0
STMA18,0
STMA36,0
STOL101,0
STET1,0
STVE1,0
GREY2,0
HOLY5,0
CRIP1,0
CRIP2,0
WEST5,0
DITC1,0
CITY1,0
CLER1,0
WRES1,0
STJA3,0
STJA103,0
CLEM1,0
CLEM2,0
STCL102,0
CLER5,0
CLER6,0
CLER2,0
CLIF2,1
CLIN1,0
CLOT3,0
STPA9,0
PORT1,0
COBH2,0
COCK3,0
COCK11,0
COCK1,0
COCK6,0
COCK7,0
DRIN1,0
COLC1,0
COLD1,0
COLE1,0
STMA24,0
COLE2,0
WEST3,0
COLL8,0
PHYS1,0
COLL1,0
COLL2,0
STPA12,0
PAIN1,0
POUL2,0
SOUT4,0
POUL1,0
GREA1,0
LITT2,0
LITT4,0
FLEE8,0
FLEE1,0
FLEE4,0
GRAC4,0
LOTH2,0
HOLB6,0
DOWN3,0
DOWN4,0
CONY1,0
COOK1,0
COOK6,0
COOP1,0
WOOD2,0
LINC1,0
LINC2,0
SKIN1,0
CORD2,0
CORD1,0
CORN2,0
CORN1,0
CORN6,0
COUS1,0
COMP2,0
COUN1,0
CURT2,0
CURT1,0
COWB1,0
COWC1,0
COWL1,0
COWF1,0
KIAR3,0
KIAR2,0
CRAD3,0
CRAN1,0
THRE2,0
CREE2,0
CREE1,0
CRIP3,0
CRUT1,0
CRUT2,0
HART1,0
CROC1,0
CROY1,0
CROK1,0
CROO1,0
CROS1,0
CROS6,0
CROS5,0
CRKE3,0
CRKE2,0
SELD1,0
CROW9,0
GERR1,0
CUCK1,0
CULV1,0
POST1,0
POST3,0
CURR1,0
CURS1,0
CUST1,0
CUST2,0
WOOL1,0
CUTL1,0
ANNI1,0
DESB1,0
FLOW2,0
DEAN3,0
STDI101,0
SOME1,0
DYCE1,0
DEEP2,0
DEPU1,0
DEVO1,0
CECI9,0
DYER1,0
DIST1,0
MAID1,0
YENG1,0
DOLI1,0
DOCT1,0
DODD1,0
DUKL1,0
DOLP1,0
DORS2,0
DOWG1,0
DOWN1,0
DRAP2,0
DRUR1,0
DRUR2,0
SAVO1,0
DUKE1,0
STDU102,0
STDU103,0
STDU5,0
DURH1,0
MASO7,0
DYER3,0
EAGL1,0
OLDS1,0
GARL1,0
EAST2,0
EAST5,0
EAST1,0
EAST7,0
ELBO2,0
WARW1,0
FLEE6,0
ELEP1,0
ELYP1,0
ELMS1,0
STMA58,0
EMBR1,0
HERB1,0
WATE3,0
WHIT3,0
OLDC1,0
FARR2,0
FALC1,0
FALC5,0
FARR4,0
FARR1,0
" or within""",0
SERJ2,0
SCRO3,0
SERJ1,0
FASH1,0
FOST1,0
STFA101,0
FELL1,0
FINC1,0
FINS1,0
FINS2,0
FINS4,0
FETT1,0
STVE101,0
FICK1,0
FINI1,0
FINS5,0
TRIG1,0
FISH3,0
FISH1,0
FISH2,0
OLDF1,0
FLEE5,0
FLEE3,0
HOLB1,0
STNI5,0
SHAM1,0
FLET1,0
FLOW1,0
FORE1,0
FORT1,0
FOUN1,0
FOUN3,0
FOSW1,0
FOWL1,0
FOWL2,0
COVI1,0
FRID1,0
FROG1,0
GREE7,0
FRYE1,0
FULL4,0
FURN1,0
LANG1,0
HABE1,0
MERC2,0
CLER3,0
HAMP3,0
HAMP1,0
HAND2,0
HARE5,0
HARE1,0
RAMA1,0
HARP1,0
WHHA4,0
HAHO1,0
HATT1,0
HATT4,0
HATT3,0
STHE101,0
HOLB5,0
HIGH2,0
HOCK1,0
HUGG1,0
HUGG2,0
HOLB3,0
HOLY2,0
STMA42,0
HOLY104,0
HOLY103,0
HOLY6,0
HONY1,0
HOPE2,0
HORN8,0
HORN2,0
HORS4,0
CLOA1,0
HORS2,0
HORS3,0
MERC1,0
STJO3,0
STBA4,0
SPIT2,0
STGI2,0
STMA11,0
STTH1,0
HANG1,0
MARS5,0
HYDE1,0
STJA104,0
STJO105,0
GOLD6,0
INNH1,0
BANG1,0
LOVE9,0
INNS1,0
NEWI1,0
TABB2,0
STJO104,0
JOIN1,0
IPRI1,0
IRON2,0
IRON1,0
ISLI1,0
IVYB1,0
JEWI1,0
JRST1,0
SUNN1,0
STKA101,0
STCA101,0
STKA8,0
CATH3,0
KERI1,0
KING20,0
KING1,0
KING21,0
KING10,0
ARTI2,0
WEIG1,0
KING4,0
KING5,0
KING2,0
KIHE2,0
KIHE3,0
KIHE1,0
KING12,0
PRIN4,0
KIRB2,0
KIRK1,0
KITC1,0
KNIG1,0
GILT1,0
LADL1,0
LAMB1,0
LAMB2,0
LAMB5,0
LAMB3,0
LACO1,0
LOMB1,0
LOTH1,0
STLA105,0
STLA3,0
STLA2,0
DERK1,0
FISS1,0
MORE4,0
STOC1,0
LEAT2,0
LEAD3,0
LEAD4,0
LEAD5,0
LODE1,0
LEGA1,0
STLE102,0
STLE103,0
CHRI13,0
LIBE3,0
CLIN5,0
LILY1,0
LIME2,0
LIME1,0
LIME3,0
SEAC1,0
LYON1,0
LYON2,0
LIQU1,0
LEAT1,0
LITT9,0
LITT8,0
LITT13,0
LITT5,0
LIOR1,0
LITT14,0
STHE4,0
TRIN1,0
SPIT1,0
STEE2,0
LONG3,0
LONG5,0
LONG2,0
LUML1,0
WIND3,0
THAM1,0
THAM2,3
LOLL1,0
LUDG2,0
LUMB2,0
REDL4,0
STMA155,0
STMA133,0
STMA103,0
STMA101,0
MAID3,0
MAID2,0
MAID5,0
MALL1,0
PONI1,0
PARI1,0
MARK1,0
STMA116,0
STMA117,0
BREA4,0
STMA118,0
STMA119,0
STMA126,0
STMA122,0
STMA120,0
STMA121,0
STMA127,0
STMA128,0
STMA129,0
STMA149,0
STMA49,0
STMA130,0
STMA147,0
STMA51,0
STMA151,0
STMA144,0
STMA135,0
STMA136,0
STMA137,0
STMA138,0
MASO1,0
MANO1,0
MEDW1,0
MEGS1,0
MILK1,0
MINC1,0
MERM1,0
MIDD25,0
MIDD3,0
STMI107,0
STMI103,0
STMI106,0
STMI101,0
STMI108,0
STMI109,0
MILF1,0
MILL11,0
MILL9,0
GRUB1,0
MITR2,0
MITR3,0
MITR1,0
STSA1,0
MONK1,0
MONM3,0
MONT14,0
MONT1,0
MOOR1,0
MOOR10,0
MOOR11,0
MOOR2,0
MOUN1,0
MOUN3,0
GREE2,0
STPA1,0
NETT1,0
NEWA1,0
NEWC2,0
NEWF3,0
NEWF2,0
NEWP2,0
NEWQ1,0
NEWC3,0
NEWG2,0
NEBU1,0
STNI104,0
STNI102,0
STNI1,0
STNI103,0
NORT2,0
NORT1,0
NORT3,0
NORT16,0
OATL1,0
TOWE5,0
TOWE1,0
TOWE2,0
STOL102,0
STOL104,0
OLDB2,0
OLDH1,0
SWAN3,1
SWAN5,0
HOLB7,0
SWAN7,0
ORMO1,0
COVE6,0
OYST1,0
WHIT5,0
WHIT6,0
PANI1,0
PARD1,0
PARD2,0
PARI2,0
STSE102,0
DUNS101,0
STGI102,0
STMA104,0
STMA152,0
STPA1015,0
DUNS1,0
STJA1,0
JAME5,0
PASS1,0
PATE1,0
STPA6,0
PAUL2,0
BENN1,0
PAVE1,0
POWL4,0
PEAC4,0
PENT1,0
PEPP1,0
PERI1,0
PETE1,0
STPE1,0
STPE2,0
STPE105,0
STPE103,0
STPE104,0
PETT1,0
PETT2,0
PEWT1,0
PHIL1,0
PHIL2,0
PICK1,0
PIEC1,0
PISS1,0
PLAS1,0
PLUM1,0
POOR1,0
STAN4,0
POPE6,0
POPE3,0
POPY1,0
PORT6,0
GRAY2,0
PORT7,0
BAKE6,0
PRAR1,0
PRIN2,0
LEWE1,0
STBA5,0
SEMP1,0
STBA1,0
PRIV1,0
OKEB1,0
" of Saint Sauior""",0
PUDD1,0
PUDD2,0
PUDD3,0
KIAR1,0
QUHE2,0
QUHE1,0
TOWE8,0
QUEE7,0
RADC1,0
RADW1,0
RAMI1,1
REDC1,0
RELI2,0
REDL2,0
REDL5,0
RIVE3,0
RODD1,0
ROME1,0
CAME1,0
ROSE4,0
ROSE3,0
ROSE6,0
ROCR2,0
" at Garlicke Hith""",0
STAL1,0
CHRI4,0
STCL1,0
STGE4,0
STGI4,0
STJO2,0
STKA4,0
STRA1,0
STLA7,0
STLA1,0
STLA4,0
STMA13,0
STMA37,0
STMI12,0
OLAV1,0
TEMP4,0
STPE4,0
STSY1,0
STST4,0
STST3,0
STTH4,0
SABB1,0
SADD1,0
SAFF2,0
PULC1,0
SALI5,0
SALI3,0
SALT1,0
CHAR16,0
SARA4,0
SARA1,0
SARA2,0
STSA101,0
TOWE7,0
SCAL1,0
SHOE1,0
SHOR1,0
SEWE1,0
SCOT1,2
SEET1,0
SILV1,0
SENT1,0
SERM1,0
SERV2,0
CENT1,0
SHOR2,0
SHAF2,0
SHER1,0
SHIR1,0
SHOE3,0
DAVI5,0
ANGL1,0
CROW4,0
GOLD7,0
SION1,0
GRES1,0
SKIN3,0
SMAR1,0
SMIT9,0
SNOW2,0
SOKE2,0
SOMA1,0
SOPE1,0
SPIN1,0
WATE1,0
WATE2,0
SPEA1,0
SUGA1,0
SPUR1,0
AUST2,0
STKA6,0
STAN3,0
"""St. Augustine",0
"""St. Botolph",0
"""St. Edmund",0
STGA101,0
STGE101,0
STJA102,0
STJA6,0
STJA106,0
STJO10,0
STKA5,0
STMA158,0
STMA31,0
STMA52,0
STMA157,0
"""St. Michael",0
STPA1014,0
STPA8,0
"""St. Peter",0
STST101,0
STTH103,0
GREA2,0
STTH104,0
STAT1,0
STAI1,0
STAP2,0
STAR3,0
STAR4,0
STAR1,0
STEP6,0
STST102,0
STEW3,0
STEW2,0
STON14,0
STON13,0
STRA10,0
STRA17,0
SUBR1,0
SUGA2,0
SUTT7,0
SWAN1,1
SWAN4,0
SWAN8,0
SWAN6,0
SWTN1,0
STSW102,0
TABB1,0
TALL1,0
TODE1,0
TYBU1,1
THAM4,2
THAV1,0
BOHE1,0
GLOB1,0
ANTE1,0
THEA2,0
VINT4,0
TOWE3,0
THOR4,0
THCU1,0
THCU2,0
THRE3,0
THRE5,0
THRE4,0
THHO1,0
THRO1,0
THRA1,0
TIMB1,0
TIMB4,0
TOTT1,0
TOLL1,0
TOWE4,32
TOWN2,0
TOWN3,0
TRIG2,0
TRIN4,0
TURN3,0
TURN1,0
TURN2,0
SWTN2,0
BORD1,0
VINE2,0
WINE1,0
VINE5,0
UPHO1,0
WALB3,0
WALB1,0
WHHA3,0
WHIT21,0
COND2,0
WATE14,0
WAXC1,0
WEAV1,0
WOLS1,0
WENT8,0
WEST23,0
WEST26,0
WEST24,0
WEST25,0
WOOL2,0
WHEE1,0
WHIT36,0
WHIT2,0
WHHA1,0
WHHA2,0
WHHO1,0
WHIT37,0
WHIT20,0
TOWE9,0
WICH1,0
WIND1,0
WINC7,0
WIND4,0
WOOD1,0
WOOD13,0
WORC1,0
WORM1,0
WRIN1,0
YORK1,0
